price,bedrooms,sqfts,longitude,name,latitude,bathrooms_level_two,streetAddress,country,locality,postal,region,housing_type,links,sauna,pool,steam
"$2,290",4,450ft2,-122.681952,"3.5 bedroom, 2.5 bathrooms",49.130495,3.0,328 E. 11th Ave,CA,Vancouver,V5T2C6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-mountain-view-level-2bedroom/7585349414.html,False,,
,2,,-122.652600,"Secure building, Luxury vinyl plank flooring, Window coverings",49.099700,2.0,,CA,Delta,V4K0A6,BC,House,https://vancouver.craigslist.org/rds/apa/d/delta-beroom-bathroom-2500-utility-ph/7577943675.html,False,,
"$2,775",1,415ft2,-122.805800,"Stainless steel appliances, Social room, Private balconies",49.025900,,Como Lake,CA,Coquitlam North,V3J,BC,House,https://vancouver.craigslist.org/rds/apa/d/coquitlam-north-bdrm-upper-level-for/7582036585.html,False,,
,3,,-122.812965,Offer: 3BED + 1.5BATH Upper House // Ranch Park,49.263478,2.0,,CA,Burnaby,V5H2W8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-modern-2bed1bath-well-located/7585612272.html,False,,
"$2,000",1,700ft2,-123.090800,Microsuite Available Now,49.277900,1.0,1169 W.Cordova St,CA,Vancouver,V6E2K3,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-one-harbour-green-oceanview/7573477595.html,True,True,
"$3,950",,780ft2,,,,1.0,,CA,Burnaby,V5J1C9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/burnaby-metrotown-polaris-bedroom/7579254386.html,False,,
"$4,295",1,1239ft2,-123.130000,Available May 1st - Pet Friendly Furnished 1 Bedroom @ 1480 Howe,49.276700,3.0,,CA,Port Coquitlam,V3B1Z1,BC,House,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-near-coquitlam-centre/7581727931.html,False,,
"$1,975",1,920ft2,-123.130000,"Downtown/Brand New condo/City, Mountain & Ocean Views",49.276700,1.0,Sutton Pl,CA,West Vancouver,V7S2K8,BC,House,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-ocean-view-charming-bed/7568371594.html,False,,
"$2,750",3,595ft2,-122.871600,Coquitliam 3 bedroom,49.265000,1.0,,CA,Burnaby,V3N4A9,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-2bed-bath-basement/7574078085.html,False,,
"$2,000",2,500ft2,-123.091700,Brand new two bedrooms unit for rent,49.232700,1.0,,CA,Delta,V4C5T1,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/delta-furnished-bedroom-private-suite/7584385055.html,False,,
"$2,200",3,,-122.784727,House for Rent Grandview Heights South Surrey,49.052819,1.0,,CA,Delta,V4E1Z9,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/delta-upstairs-house-for-rent/7574176294.html,False,,
"$4,900",3,3500ft2,-123.244906,(ORCA_REF#8677)***Modern townhouse with 3 bed/ 3 bath + den,49.399041,1.0,145 St Georges Ave,CA,North Vancouver,V7L1E5,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref-glovely-bed/7585409636.html,False,,
"$2,795",2,1100ft2,-123.090777,Bright and Spacious 2 BD 1 BA Basement Suite in South Hill/Sunset,49.226454,1.0,,CA,Similkameen,V0X,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/similkameen-bedroom-bath/7568014362.html,False,,
"$3,595",3,2500ft2,-122.852100,"3bedroom 2.5bathroom town house for rent, short rental or long rental",49.236600,1.0,"G/F - 2707 Daybreak Ave, Coquitlam, BC V3C 2E8",CA,Port Coquitlam South,V3C,BC,House,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-good-value/7585969379.html,False,,
"$2,500",3,700ft2,-122.642827,UPDATED 3 bdrm RANCHER 1/3 ACRE yard,49.084759,1.0,,CA,Maple Ridge,V2X3A9,BC,House,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-huge-renovated-bedroom/7584897318.html,False,,
"$5,500",2,3036ft2,-123.068300,Fraserview private 2 level laneway with good size bedrooms,49.222000,3.0,Brentwood Drive,CA,Burnaby,V5C,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-convenient-burnaby-brentwood/7584930531.html,False,,
"$2,750",2,986ft2,-122.936900,2 BED Renovated Home Near SFU,49.264000,6.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-apt-in-marpole-mar/7585372971.html,False,,
"$3,000",2,1662ft2,-123.140800,Luxurious 2 Bedroom Apartment for rent,49.299000,1.0,3229 Trutch Street,CA,Vancouver,V6L2M5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-arbutus-house-bedrooms/7583158043.html,False,,
"$6,000",2,1195ft2,-122.900704,"Newly renovated 2BR/1BA Lougheed sky train, SFU, Pets OK",49.252691,1.0,,CA,Vancouver,V6P4Z2,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-best-value-gorgeous-air/7584813357.html,False,,
"$24,995",1,2223ft2,-123.113900,scam! beware 1 bdrm in freesia building downtown scam!,49.278800,1.0,,CA,Surrey North,V3R,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-north-guilford-bedrooms/7578062200.html,False,,
"$2,495",2,,-122.801609,2Bed Rooms and 2 Bath rooms in highrise,49.282710,1.0,,CA,Vancouver,V5P4J2,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-basement-suit/7583311854.html,False,,
"$2,500",2,1400ft2,-123.057600,2 Bdrm Central Lonsdale,49.316000,3.0,,CA,Maple Ridge,V4R2T1,BC,House,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-bdrm-bath-house-in-the/7583280229.html,False,,
"$4,300",,786ft2,,,,,176,CA,Surrey,V3Z,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-suite-for-rent/7577467756.html,False,,
"$2,400",1,,-122.805800,"Well maintained grounds, Secure building, Luxury vinyl plank flooring",49.025900,1.0,1033 Jefferson Ave,CA,West Vancouver,V7T2A5,BC,House,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-bed-bath-upper-floor/7578888435.html,False,,
"$6,250",2,5500ft2,-123.127728,(UNIQUEACCOMMODATIONS.COM) ID:5172 RARE Luxury 2750 sqft condo in Van,49.274593,2.0,,CA,Vancouver,V5M,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-2br-f-newly-renovated-suite/7582976071.html,False,,
"$3,750",3,,-122.811600,3 Bed 2 Bath Corner Unit Townhouse. 2 Car Private Garage. Very Birght and Conven,49.113500,3.0,939 expo blvd,CA,Vancouver,V6Z3G7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-two-bedroom-furnished/7577213119.html,False,True,
"$1,800",,784ft2,,,,2.0,33rd Ave,CA,Vancouver,V5V,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-brand-new-laneway-house/7569718382.html,False,,
"$4,500",2,1100ft2,-123.003638,Luxurious 2-bed 2-bath view condo with AC in Brentwood near skytrain,49.265760,1.0,Beatrice,CA,Vancouver,V5N,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-house-for-rent-for/7585930725.html,False,,
"$2,300",2,,-122.900704,"Newly renovated 2BR/1BA Lougheed sky train, SFU, Pets OK",49.252691,1.0,1661 Quebec St.,CA,Vancouver,V5Y0C8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-views-furnished-luxuryon/7584880768.html,False,,
"$2,400",1,,-123.000978,Garden Suite,49.329148,3.0,1010 Howe Street,CA,Vancouver,V6Z1P5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-available-now-pet-welcome/7585737822.html,False,,
"$4,600",4,3410ft2,-123.108461,"(ORCA_REF#1255R)****Refined and Inviting 4 bed/3bath, 2500 sqft",49.339282,2.0,4720 Lougheed Avenue,CA,Burnaby,V5B3W5,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-orcaref-brand-new-luxury-living/7585414760.html,False,,
"$3,700",1,780ft2,-123.116006,FURNISHED - Elegant downtown living,49.276257,1.0,510 9 street,CA,New Westminster,V3M3W5,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-top-floor-fully/7585128935.html,False,,
"$3,275",1,1300ft2,-123.030610,"In-suite laundry, Luxury vinyl plank flooring, Private Patio/Balcony",49.305963,4.0,620 Cardero Street,CA,Vancouver,V6G,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-coal-harbour-new-luxury/7567547465.html,False,,
"$2,750",1,475ft2,-123.118973,New one bedroom+one den apartment in W. King Edward & Cambie St.,49.298004,1.0,18951 55a ave,CA,Surrey,V3Z0Z2,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-for-rent-2br/7574573277.html,False,,
"$3,500",1,734ft2,-123.117889,Brand New Downtown One Burrard One bed,49.286556,1.0,6872 144th street,CA,Surrey Upper West,V3W,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-bdrm-furn-hs-mn-flr/7574690311.html,False,,
"$3,550",2,1050ft2,-122.755300,Two bedroom basement suite,49.079100,2.0,West 12 ave,CA,Vancouver,V5Y1V5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-villa-serena-2bed-bath/7579917259.html,False,,
"$3,100",2,900ft2,-123.007400,"TWO BEDROOM, TOP FLOOR SUITE for RENT",49.274000,1.0,8131 Nunavut Lane,CA,Vancouver,V5X,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-concrete-condo-with/7579753317.html,False,,
"$2,600",1,866ft2,-123.117000,Chic Downtown Apartment In Heart of Vancouver w/ Gym,49.276400,2.0,,CA,Vancouver,V5P,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-fraserview-private-level/7576101231.html,False,,
"$1,800",2,800ft2,-122.755300,2 bedroom basement suite,49.079100,1.0,4815 Eldorado Mews,CA,Vancouver,V5R,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bedroom-bathroom/7585057962.html,False,,
"$2,400",3,,-122.834324,Beautiful House for Rent in Port Moody! 3 bedrooms and 2.5 bathrooms,49.286691,2.0,18966 68A Ave,CA,Surrey,V4N5P2,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-bedrooms-suite-for-rent-in/7584788728.html,False,,
"$1,600",4,,-123.243660,(ORCA_REF#4460R)***Ocean Front Living Custom-Designed Contemporary,49.340567,2.0,,CA,West Vancouver West,V7W,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-caulfeild-furnished/7576564143.html,False,,
"$2,095",1,700ft2,-123.118675,one bedroom plus den furnished apartment  Downtown,49.280371,,12707  67 Avenue,CA,Surrey,V3S2A5,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-basement-for-rent/7585065125.html,False,,
"$2,000",1,800ft2,-123.139600,Vancouver Brand New Cambie Gardens 1 bed condo for Rent,49.215100,8.0,777 Richards St,CA,Vancouver,V6B5J3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7567548065.html,True,True,
"$2,300",2,1200ft2,-122.800455,2 bedroom basement suite,49.153716,3.0,Ash Street,CA,New Westminster,V3M5Z1,BC,House,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-bed-bath-furnished/7581820878.html,False,,
"$2,300",2,430ft2,-122.755300,"$1,900 / 2br - 850ft2 - Garden View full furnished Unit",49.079100,3.0,13688 100 Avenue,CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-surrey-central/7573602245.html,False,,
,3,,-124.525824,Greif Point Waterfront Home for Rent,49.805145,1.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/white-rock-walk-to-the-beach-studio-for/7581396086.html,False,,
"$4,200",,1600ft2,,,,2.0,1372 Seymour Street,CA,Vancouver,V6Z2P7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-at-the-mark/7579989626.html,False,True,
"$1,600",2,,-123.116800,2 bedroom Partial Rancher,49.183600,1.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-downtown-condo/7578801900.html,True,True,True
"$3,500",2,,-123.131617,Available April 1st -NEW BUILDING-Pet Friendly 2 BR@ 1168 Pendrell,49.282029,3.0,181 West 6th Street,CA,North Vancouver,V7M3L2,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-townhouses-lower/7579950020.html,False,,
"$2,900",2,798ft2,-123.096678,Mountain view 2 level 2bedroom Townhouse on 3rd floor@ UNO,49.260747,1.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-studio/7579783693.html,False,,
"$2,200",3,534ft2,-123.001500,3 beroom 2 bathroom 2500$+ utility ph 212 2426 in ladner,49.084500,1.0,,CA,Vancouver,V6G,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-luxury-bed/7585250358.html,False,,True
"$2,750",3,536ft2,-122.871600,3 BDRM Upper Level  for rent,49.265000,1.0,1333 W Georgia St,CA,Vancouver,V6G3K5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedrooms-full-bathroomsden/7571540297.html,False,,
"$2,050",2,630ft2,-123.006792,Modern 2Bed+1Bath well located Apartment,49.224784,3.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/west-vancouver-beautifully-renovated/7578273883.html,False,,
"$2,850",3,509ft2,-123.121408,One Harbour Green Oceanview Townhouse,49.289054,2.0,323 jervis st,CA,Vancouver,V6C3R3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-downtown-coal/7585823849.html,True,True,True
"$1,740",2,,-122.993059,"Metrotown @ Polaris  2 bedroom 2 bathroom w/ AC, huge balcony, Mountain View’s",49.222047,1.0,18886 68A Ave,CA,Surrey,V4N5J8,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-nextgen-pm-bdr-office-house-in/7582808955.html,False,,
"$2,295",2,,-122.785972,Near Coquitlam Centre convenient ground level 2 bedroom suite for rent,49.273070,3.0,7555 Alderbridge Way,CA,Richmond,V6X1Z9,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-brighouse-updated-bed-bath/7585517842.html,False,,
"$2,500",5,736ft2,-123.148413,Ocean view Charming 5 Bed 3.5 Bath House,49.342655,1.0,1189 howe,CA,Vancouver,V6Z2X4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-central-bedroom-den-view/7585227588.html,True,,
"$3,500",2,,-122.906284,2bed 1 bath Basement,49.237827,2.0,1170 Barclay,CA,Vancouver,V6E1Y6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-new-building-available-may/7579775608.html,False,,
"$2,500",1,700ft2,-122.902400,Furnished 1 bedroom private suite,49.139000,1.0,,CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-fully-furnished/7567579647.html,False,,
"$2,900",3,950ft2,-122.893610,Upstairs house for rent!!,49.131899,3.0,7428 14 th Av,CA,Burnaby,V3N3C4,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedrooms-townhome-corner-unit/7574598306.html,False,,
"$2,750",2,986ft2,-123.074555,(ORCA_REF#1507-145G)***Lovely 2 Bed / 1 Bath with Amazing Views,49.311568,1.0,BURRARD,CA,Vancouver,V6Z3B6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroomfurnished-nice/7573859283.html,True,,
"$2,300",3,950ft2,-120.656900,3 bedroom - 2 bath,49.368800,2.0,2083 W33rd Ave,CA,Vancouver,V6M4M6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom2-bathden-condo-in/7584190910.html,False,True,
"$2,700",1,,-122.786500,"Good Value spacious 1 Bedroom, 1 Bathroom Ground Floor Suite Available",49.243600,1.0,524 webster,CA,Coquitlam North,V3J,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-bed3-full-bathroom-main/7584228278.html,False,,
"$1,975",5,920ft2,-122.616400,Huge Renovated 5 Bedroom Suite Available,49.219600,1.0,,CA,Surrey,V4N6K9,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-langley-2bed-unit-bath-for-rent/7580002862.html,False,,
"$4,200",2,954ft2,-123.007400,**Convenient Burnaby Brentwood 2 Bedrooms unit,49.274000,1.0,2990 W 21st Avenue,CA,Vancouver,V6L1K9,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-quiet/7574199183.html,False,,
"$2,000",,750ft2,,,,3.0,3455 Ascot Place,CA,Vancouver,V5R5A8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-nice-furnished-bedroom/7585700697.html,False,,
"$2,450",8,597ft2,-123.166000,"Luxury Arbutus House, 8 Bedrooms, 8 Bathrooms, 4 Parking and more!",49.249700,1.0,305 Morrissey Road,CA,Port Moody,V3H0E4,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-moody-port-moodys-the-grand-bdrm/7574272891.html,False,True,
"$8,200",4,1722ft2,-123.139600,Best value Gorgeous Air Conditioned Vancouver West side Detached House,49.215100,2.0,3506 cedar dr,CA,Port Coquitlam Central,V3B,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-port-coquitlam/7576132130.html,False,,
"$2,500",5,700ft2,-122.813100,Guilford 5 bedrooms+ 3 bathrooms+ 2 kitchens + 2 den house,49.194800,2.0,,CA,Vancouver,V5N,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bath-brand-new/7575779979.html,False,,
"$2,875",2,976ft2,-123.059100,2 bedroom basement suit,49.236700,2.0,1022 Nelson Street,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-in-suite-laundry-outdoor/7584995631.html,False,,
"$4,900",3,2400ft2,-122.617979,"3 Bdrm, 2 Bath house in the countryside, peaceful views",49.248142,,4730,CA,Burnaby,V5C4A8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-concord-brentwood-bed-bath/7578151009.html,False,,
"$2,122",2,710ft2,-122.825100,Suite for Rent,49.106400,1.0,Smithe St,CA,Vancouver,V6Z0A4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-dpmonlineca-modern-bed-den/7579320093.html,False,,
"$2,395",2,585ft2,-123.143764,"2 Bed, 2 Bath Upper Floor House",49.335413,1.0,1178,CA,Port Coquitlam Central,V3B,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-two-bedrooms/7575406810.html,True,,
"$3,700",2,900ft2,-123.039800,"*** 2Br m/f Newly Renovated Suite, Near Nanaimo SkyTrain Station ***",49.260000,3.0,,CA,Vancouver,V5R,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-renfrew-collingwood-upper/7585187777.html,False,,
"$4,200",2,900ft2,-123.115330,Two Bedroom Furnished Apartment Downtown Vancouver,49.275354,,,CA,Vancouver,V5K,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-bedroom-bathroom-above/7573950270.html,False,,
"$2,400",2,1000ft2,-123.091300,Luxury Brand New Laneway House,49.248000,2.0,3206 W 6th Ave,CA,Vancouver,V6K4G8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-den-garden-suite-in/7563260084.html,False,,
"$3,300",4,1440ft2,-123.066700,4 bedroom house for rent for $4000,49.255100,2.0,,CA,Vancouver,V6N,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bedrooms/7579635931.html,False,,
"$2,880",2,1345ft2,-123.103631,VIEWS! FURNISHED LUXURYon FALSE CREEK SEAWALL +LgDECK*2 PARKING STALLS,49.271543,,Highgate,CA,Burnaby,V5E,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-private-suite-to-rent/7572453111.html,False,True,
"$2,950",2,843ft2,-123.124215,Available NOW - Pet Welcome Furnished 2 Bedroom @1010 Howe,49.279791,2.0,,CA,Vancouver,V6Z1C3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-in-every-way-world/7584970533.html,False,,
"$3,950",3,1150ft2,-122.980500,(ORCA_REF#3702-4720)***BRAND NEW Luxury Living 3 bed/3 bath unit,49.264770,3.0,Turnberry lane,CA,Coquitlam,V3E3N3,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-two-bedroom-house/7585599012.html,False,,
"$2,450",1,811ft2,-122.924277,Top floor fully renovated   1 bedroom apartment,49.209678,2.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/super-2bd-ocean-view/7567672058.html,False,,
"$4,095",3,1189ft2,-123.140800,Coal Harbour New Luxury Apartment in Downtown Vancouver for Rent,49.299000,1.0,1632 Lions Gate Lane,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-orcaref/7584355324.html,False,,
"$3,900",2,2984ft2,-122.758656,For Rent 2BR,49.052720,2.0,#211 5011 Springs Blvd,CA,Delta Southwest,V4M,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/delta-southwest-furnished-suite-golf/7582441732.html,False,,
"$2,750",3,986ft2,-122.856900,3 Bdrm Furn. Hs . Mn Flr 3 bth  $2750/month,49.141000,1.0,434 Felton Place,CA,North Vancouver,V7G1A3,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-dollarton-luxury/7576259146.html,False,,
"$3,250",2,800ft2,-123.105712,Villa Serena 2bed + bath,49.260292,2.0,,CA,Vancouver,V5X,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-brand-new-luxury/7585757744.html,False,,
"$2,900",2,940ft2,-123.097900,Luxury concrete condo with amazing views look over city & water,49.215600,1.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-rooms-in-sro-building-from-595/7581520884.html,False,,
"$2,650",2,758ft2,-123.068300,Fraserview private 2 level laneway with good size bedrooms,49.222000,2.0,,CA,Vancouver,V5T2A3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-1bd-sunroom-den-fully/7582645902.html,False,,
"$1,550",1,300ft2,-123.040700,Beautiful 1 bedroom / 1 bathroom with VIEWS!,49.239700,3.0,,CA,Vancouver,V5P2Z1,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/vancouver-2bd-1bath-basement-suite-near/7571631297.html,False,,
,1,,-122.696215,"1 bedrooms Suite for rent in Clayton Heights, Cloverdale Surrey",49.127189,1.0,,CA,Surrey,V3X1N2,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-luxury-bed-plus-den-25-bath/7574687075.html,False,,
"$2,480",3,900ft2,-123.262700,Caulfeild Furnished Triplex w/ Deck & Terrific Views,49.361500,4.0,Kent street,CA,Surrey,V3Z1E8,BC,House,https://vancouver.craigslist.org/rds/apa/d/white-rock-white-rock-beach-rental/7579340129.html,False,,
"$1,600",2,600ft2,-122.809002,Basement for rent,49.124408,1.0,2958 Whisper Way,CA,Port Coquitlam North,V3E,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-large-bedroom-bath/7585786895.html,False,,
"$5,200",2,1269ft2,-123.117664,(UniqueAccommodations.com) ID:5283 Furnished 2 bdrm with a huge patio,49.280530,2.0,3809 Albert st,CA,Burnaby,V5C,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-1st-floor-large-1bdrm-bath/7571073401.html,False,,
"$6,490",3,1283ft2,-122.919186,3 Bed 2 Bath Furnished House Close to Schools and SkyTrain Station,49.208854,1.0,7433 Cambie Street,CA,Vancouver,V6P6K5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-rarely-available-brand-new/7577586475.html,False,,
"$1,950",2,800ft2,-122.845400,Surrey Central 2 bedrooms & 2 bathrooms high-rise condo for rent,49.189400,1.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-d80-amazing-luxury-apartment/7579890484.html,True,True,
"$2,200",,576ft2,,,,1.0,Triumph,CA,Vancouver,V5L4X3,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-east-vancouver-cosy-bed-den/7575745877.html,False,,
"$1,500",1,500ft2,-123.128322,1 Bedroom at The Mark,49.274435,1.0,,CA,Delta,V4E2Z8,BC,House,https://vancouver.craigslist.org/rds/apa/d/delta-furnished-bedroom-bath-home/7578941365.html,False,,
"$1,650",1,980ft2,-123.113900,1 Bed + Den Downtown Condo Spectrum 2,49.278800,1.0,1283 Howe Street,CA,Vancouver,V6Z0A5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-allowed-available-april/7564859608.html,False,,
"$3,860",2,1045ft2,-123.077550,TOWNHOUSES - Lower Lonsdale,49.317304,2.0,,CA,West Vancouver,V7T1S8,BC,House,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-new-luxury-suite-west/7582430747.html,False,,
"$2,700",,1000ft2,,,,2.0,19940 Brydon Crescent,CA,Langley,V3A4A5,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/langley-rare-top-floor-bdr-and-bath/7580018549.html,False,,
"$3,700",2,1006ft2,-123.140800,FURNISHED - Luxury 2 Bed Waterfront Condo @ CARDERO by BOSA,49.299000,1.0,8555 Granville Street,CA,Vancouver,V6P2Z7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-1bdrm-at-granville/7584378010.html,True,,True
"$2,380",2,540ft2,-123.127742,2 bedrooms 2 full bathrooms+den Coal Harbour,49.289047,1.0,3520 BLENHEIM STREET,CA,Vancouver,V6L2X9,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-dunbar-16-av/7583990167.html,False,,
"$1,400",,,,,,3.0,,CA,West Vancouver West,V7W,BC,House,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-west-vancouver/7585175781.html,False,,
"$3,800",2,635ft2,-123.123500,Vancouver Downtown Coal Harbour Gorgeous Waterfront,49.290400,1.0,No 3 rd,CA,Richmond,V6X2B6,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-bd-bath-storage-beautiful-view/7584167487.html,True,True,True
"$1,600",3,,-122.699325,[NextGen PM] 3 BDR + Office house in Surrey (upper suite only),49.126922,3.0,,CA,Burnaby,V5E,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-bedroom-home-in-burnaby/7583521739.html,False,,
"$5,800",2,1250ft2,-123.145044,Brighouse Updated 2 Bed 2 Bath Condo w/ 2 Balconies @ Ocean Walk,49.174059,1.0,,CA,New Westminster Northeast,V3L,BC,House,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-northeast-new-renovated/7564701333.html,False,,
"$2,680",1,1000ft2,-123.127033,Central 1 Bedroom + Den View Suite Spacious and Newly Renovated,49.277909,2.0,,CA,Surrey,V4N0V4,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-full-suite-with-laundry/7585693148.html,False,,
"$3,500",2,2450ft2,-123.129036,NEW BUILDING - Available May 1st - Pet Friendly 2 BR @ 1170 Barclay,49.284599,,6000 McKay Ave,CA,Burnaby,V5J3R9,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-have-you-ever-seen-snowflakes/7565488235.html,False,,
"$3,500",1,,-122.845400,Fully Furnished 1 BDRM Condo,49.189400,1.0,,CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bed-civic-hotel/7580800893.html,False,,
